season,epnumInSeason,epnum,date,name,wikilink,description,types,bday,genres,gender,category
35,15,673,2010-02-27,Jennifer Lopez,/wiki/Jennifer_Lopez,Singer,Person,1969-07-24,"r&b,pop,latin,hip hop,dance",Female,r&b
35,16,674,2010-03-06,Vampire Weekend,/wiki/Vampire_Weekend,Rock band,MusicGroup,,"indie pop,indie rock,baroque pop,worldbeat,art pop",,indie rock
35,17,675,2010-03-13,Pearl Jam,/wiki/Pearl_Jam,Rock band,MusicGroup,,"alternative rock,grunge,hard rock",,hard rock
35,18,676,2010-04-10,Justin Bieber,/wiki/Justin_Bieber,Singer-songwriter,Person,1994-03-01,"pop,r&b",Male,r&b
35,19,677,2010-04-17,Ke$ha,/wiki/Kesha,Singer-songwriter,Person,1987-03-01,"synthpop,electropop,pop-rap,rock,dance",Female,dance
35,20,678,2010-04-24,MGMT,/wiki/MGMT,Rock band,MusicGroup,,"psychedelic rock,indie rock,psychedelic pop,indietronica",,indie rock
35,21,679,2010-05-08,Jay-Z,/wiki/Jay-Z,Rapper,Person,1969-12-04,hip hop,Male,hip hop
35,22,680,2010-05-15,Tom Petty and the Heartbreakers,/wiki/Tom_Petty_and_the_Heartbreakers,Rock band,MusicGroup,,"rock,heartland rock,blues rock,hard rock,jangle pop,glam rock",,hard rock
36,1,681,2010-09-25,Katy Perry,/wiki/Katy_Perry,Singer-songwriter,Person,1984-10-25,"pop,rock",Female,
36,2,682,2010-10-02,Kanye West,/wiki/Kanye_West,Rapper,Person,1977-06-08,hip hop,Male,hip hop
36,3,683,2010-10-09,Bruno Mars,/wiki/Bruno_Mars,Singer-songwriter,Person,1985-10-08,"r&b,funk,pop,soul",Male,r&b
36,4,684,2010-10-23,Kings of Leon,/wiki/Kings_of_Leon,Rock band,MusicGroup,,"alternative rock,southern rock,garage rock,pop rock",,pop rock
36,5,685,2010-10-30,Rihanna,/wiki/Rihanna,Singer,Person,1988-02-20,"r&b,pop,reggae,hip hop,dance",Female,r&b
36,6,686,2010-11-13,Arcade Fire,/wiki/Arcade_Fire,Rock band,MusicGroup,,"indie rock,art rock",,indie rock
36,7,687,2010-11-20,Florence + the Machine,/wiki/Florence_and_the_Machine,Musical band,MusicGroup,,"indie rock,indie pop,baroque pop,chamber pop,art rock,art pop,neo soul",,indie rock
36,8,688,2010-12-04,Diddy-Dirty Money,/wiki/Diddy-Dirty_Money,Boy group,MusicGroup,,"hip hop,r&b",,r&b
36,9,689,2010-12-11,Paul McCartney,/wiki/Paul_McCartney,Singer-songwriter,Person,1942-06-18,"rock,pop,classical,electronic",Male,classical
36,10,690,2010-12-18,Eminem,/wiki/Eminem,Rapper,Person,1972-10-17,hip hop,Male,hip hop
36,10,690,2010-12-18,Lil Wayne,/wiki/Lil_Wayne,Hip-hop artist,Person,1982-09-27,"hip hop,southern hip hop",Male,hip hop
36,11,691,2011-01-08,The Black Keys,/wiki/The_Black_Keys,Rock band,MusicGroup,,"garage rock,blues rock,indie rock",,blues rock
36,12,692,2011-01-15,Cee Lo Green,/wiki/Cee_Lo_Green,Singer,Person,1974-05-30,"r&b,hip hop,soul,funk",Male,r&b
36,13,693,2011-01-29,Nicki Minaj,/wiki/Nicki_Minaj,Rapper,Person,1982-12-08,"hip hop,pop",Female,hip hop
36,14,694,2011-02-05,Linkin Park,/wiki/Linkin_Park,Rock band,MusicGroup,,"alternative rock,nu metal,alternative metal,rap rock,electronic rock",,alternative metal
36,15,695,2011-02-12,Chris Brown,/wiki/Chris_Brown_(American_singer),Singer-songwriter,Person,1989-05-05,"r&b,hip hop,pop",Male,r&b
36,16,696,2011-03-05,The Strokes,/wiki/The_Strokes,Rock band,MusicGroup,,"indie rock,garage rock revival,post-punk revival",,indie rock
36,17,697,2011-03-12,Jessie J,/wiki/Jessie_J,Singer-songwriter,Person,1988-03-27,"pop,r&b",Female,r&b
36,18,698,2011-04-02,Elton John,/wiki/Elton_John,Singer,Person,1947-03-25,"rock,piano rock,pop rock,glam rock,soft rock,rhythm and blues",Male,pop rock
36,18,698,2011-04-02,Leon Russell,/wiki/Leon_Russell,Musician,Person,1942-04-02,"country,rock,folk,rhythm and blues,folk rock,blues rock",Male,folk rock
36,19,699,2011-04-09,Foo Fighters,/wiki/Foo_Fighters,Rock band,MusicGroup,,"alternative rock,post-grunge,hard rock",,hard rock
36,20,700,2011-05-07,Ellie Goulding,/wiki/Ellie_Goulding,Singer-songwriter,Person,1986-12-30,"indie pop,synthpop,folktronica",Female,indie pop
36,21,701,2011-05-14,Paul Simon,/wiki/Paul_Simon,Musician,Person,1941-10-13,"folk,rock,pop,world",Male,folk
36,22,702,2011-05-21,Lady Gaga,/wiki/Lady_Gaga,Singer-songwriter,Person,1986-03-28,"electropop,dance-pop",Female,dance-pop
37,1,703,2011-09-24,Radiohead,/wiki/Radiohead,Rock band,MusicGroup,,"art rock,alternative rock,electronica,experimental rock",,art rock
37,2,704,2011-10-01,Lady Antebellum,/wiki/Lady_Antebellum,Musical Group,MusicGroup,,"country,pop country",,country
37,3,705,2011-10-08,Foster the People,/wiki/Foster_the_People,Pop band,MusicGroup,,"indie pop,alternative rock,indietronica,alternative dance,neo-psychedelia",,indie pop
37,4,706,2011-10-15,Drake,/wiki/Drake_(entertainer),Rapper,Person,1986-10-24,"hip hop,r&b",Male,r&b
37,5,707,2011-11-05,Maroon 5,/wiki/Maroon_5,Pop band,MusicGroup,,"pop rock,funk rock,dance-pop,blue-eyed soul,neo soul",,pop rock
37,6,708,2011-11-12,Coldplay,/wiki/Coldplay,Rock band,MusicGroup,,"alternative rock,post-britpop,pop rock,pop,piano rock",,pop rock
37,7,709,2011-11-19,Florence + The Machine,/wiki/Florence_%2B_The_Machine,Musical band,MusicGroup,,"indie rock,indie pop,baroque pop,chamber pop,art rock,art pop,neo soul",,indie rock
37,8,710,2011-12-03,The Black Keys,/wiki/The_Black_Keys,Rock band,MusicGroup,,"garage rock,blues rock,indie rock",,blues rock
37,9,711,2011-12-10,Robyn,/wiki/Robyn,Singer-songwriter,Person,1979-06-12,"electropop,dance-pop,r&b",Female,r&b
37,10,712,2011-12-17,Michael Bublé,/wiki/Michael_Bubl%C3%A9,Singer,Person,1975-09-09,"traditional pop,easy listening,jazz,pop rock,vocal jazz,show tunes,swing,big band,blue-eyed soul",Male,pop rock
37,11,713,2012-01-07,Kelly Clarkson,/wiki/Kelly_Clarkson,Singer-songwriter,Person,1982-04-24,pop,Female,
37,12,714,2012-01-14,Lana Del Rey,/wiki/Lana_Del_Rey,Singer-songwriter,Person,1985-06-21,"baroque pop,dream pop,trip hop,rock,indie pop",Female,indie pop
37,13,715,2012-02-04,Bon Iver,/wiki/Bon_Iver,Musical band,MusicGroup,,"indie folk,chamber pop,folktronica",,chamber pop
37,14,716,2012-02-11,Karmin,/wiki/Karmin_(band),Duo,MusicGroup,,"pop,hip hop,pop rap",,hip hop
37,15,717,2012-02-18,Sleigh Bells,/wiki/Sleigh_Bells_(band),Duo,MusicGroup,,noise pop,,noise pop
37,16,718,2012-03-03,Jack White,/wiki/Jack_White_(musician),Musician,Person,1975-07-09,"rock,alternative rock,garage rock,blues rock,folk rock,blues,punk blues,country",Male,folk rock
37,17,719,2012-03-10,The Shins,/wiki/The_Shins,Rock band,MusicGroup,,"indie rock,alternative rock,folk rock,dream pop,indie pop,surf rock",,folk rock
37,18,720,2012-04-07,One Direction,/wiki/One_Direction,Pop band,MusicGroup,,pop,,
37,19,721,2012-04-14,Gotye,/wiki/Gotye,Multi-instrumentalist,Person,1980-05-21,"indie rock,alternative rock,indie pop,trip hop",Male,indie rock
37,20,722,2012-05-05,Rihanna,/wiki/Rihanna,Singer,Person,1988-02-20,"r&b,pop,reggae,hip hop,dance",Female,r&b
37,21,723,2012-05-12,Usher,/wiki/Usher_(entertainer),Singer-songwriter,Person,1978-10-14,"r&b,pop",Male,r&b
37,22,724,2012-05-19,Arcade Fire,/wiki/Arcade_Fire,Rock band,MusicGroup,,"indie rock,art rock",,indie rock
37,22,724,2012-05-19,Foo Fighters,/wiki/Foo_Fighters,Rock band,MusicGroup,,"alternative rock,post-grunge,hard rock",,hard rock
37,22,724,2012-05-19,Jeff Beck,/wiki/Jeff_Beck,Guitarist,Person,1944-06-24,"blues rock,jazz fusion,instrumental rock,hard rock,electronica,progressive rock",Male,hard rock
38,1,725,2012-09-15,Frank Ocean,/wiki/Frank_Ocean,Singer,Person,1987-10-28,r&b,Male,r&b
38,2,726,2012-09-22,Mumford & Sons,/wiki/Mumford_%26_Sons,Rock band,MusicGroup,,"folk rock,neo-folk,alternative rock",,folk rock
38,3,727,2012-10-06,Muse,/wiki/Muse_(band),Rock band,MusicGroup,,"alternative rock,progressive rock,hard rock,art rock,space rock,electronica",,hard rock
38,4,728,2012-10-13,Passion Pit,/wiki/Passion_Pit,Musical band,MusicGroup,,"electropop,alternative dance,indietronica,synthpop,indie pop,neo-psychedelia",,indie pop
38,5,729,2012-10-20,Bruno Mars,/wiki/Bruno_Mars,Singer-songwriter,Person,1985-10-08,"r&b,funk,pop,soul",Male,r&b
38,6,730,2012-11-03,fun.,/wiki/Fun_(band),Pop band,MusicGroup,,"indie pop,alternative rock,indie rock,baroque pop",,indie rock
38,7,731,2012-11-10,Rihanna,/wiki/Rihanna,Singer,Person,1988-02-20,"r&b,pop,reggae,hip hop,dance",Female,r&b
38,8,732,2012-11-17,Maroon 5,/wiki/Maroon_5,Pop band,MusicGroup,,"pop rock,funk rock,dance-pop,blue-eyed soul,neo soul",,pop rock
38,9,733,2012-12-08,Ne-Yo,/wiki/Ne-Yo,Singer-songwriter,Person,,r&b,Male,r&b
38,10,734,2012-12-15,Paul McCartney,/wiki/Paul_McCartney,Singer-songwriter,Person,1942-06-18,"rock,pop,classical,electronic",Male,classical
38,11,735,2013-01-19,The Lumineers,/wiki/The_Lumineers,Rock band,MusicGroup,,"indie folk,folk rock,americana",,folk rock
38,12,736,2013-01-26,Kendrick Lamar,/wiki/Kendrick_Lamar,Hip-hop artist,Person,1987-06-17,hip hop,Male,hip hop
38,13,737,2013-02-09,Justin Bieber,/wiki/Justin_Bieber,Singer-songwriter,Person,1994-03-01,"pop,r&b",Male,r&b
38,14,738,2013-02-16,Alabama Shakes,/wiki/Alabama_Shakes,Rock band,MusicGroup,,"blues rock,southern rock,soul",,soul
38,15,739,2013-03-02,Macklemore,/wiki/Macklemore,Hip-hop artist,Person,1983-06-19,"hip hop,alternative hip hop",Male,hip hop
38,15,739,2013-03-02,Ryan Lewis,/wiki/Ryan_Lewis,DJ,Person,1988-03-25,"hip hop,alternative hip hop,hipster hop,indie hip hop,r&b",Male,r&b
38,16,740,2013-03-09,Justin Timberlake,/wiki/Justin_Timberlake,Singer-songwriter,Person,1981-01-31,"pop,r&b,neo soul",Male,r&b
38,17,741,2013-04-06,Phoenix,/wiki/Phoenix_(band),Rock band,MusicGroup,,"synthpop,new wave,alternative rock",,new wave
38,18,742,2013-04-13,Miguel,/wiki/Miguel_(singer),Singer-songwriter,Person,1985-10-23,"r&b,alternative r&b,pop,funk,neo soul",Male,r&b
38,19,743,2013-05-04,Of Monsters and Men,/wiki/Of_Monsters_and_Men,Rock band,MusicGroup,,"indie folk,folk-pop",,indie folk
38,20,744,2013-05-11,Vampire Weekend,/wiki/Vampire_Weekend,Rock band,MusicGroup,,"indie pop,indie rock,baroque pop,worldbeat,art pop",,indie rock
38,21,745,2013-05-18,Kanye West,/wiki/Kanye_West,Rapper,Person,1977-06-08,hip hop,Male,hip hop
39,1,746,2013-09-28,Arcade Fire,/wiki/Arcade_Fire,Rock band,MusicGroup,,"indie rock,art rock",,indie rock
39,2,747,2013-10-05,Miley Cyrus,/wiki/Miley_Cyrus,Singer-songwriter,Person,1992-11-23,pop,Female,
39,3,748,2013-10-12,Katy Perry,/wiki/Katy_Perry,Singer-songwriter,Person,1984-10-25,"pop,rock",Female,
39,4,749,2013-10-26,Janelle Monáe,/wiki/Janelle_Mon%C3%A1e,Singer-songwriter,Person,1985-12-01,"psychedelic soul,r&b,funk,soul,pop,art rock",Female,r&b
39,5,750,2013-11-02,Eminem,/wiki/Eminem,Rapper,Person,1972-10-17,hip hop,Male,hip hop
39,6,751,2013-11-16,Lady Gaga,/wiki/Lady_Gaga,Singer-songwriter,Person,1986-03-28,"electropop,dance-pop",Female,dance-pop
39,7,752,2013-11-23,Haim,/wiki/Haim_(band),Pop band,MusicGroup,,"pop rock,soft rock,r&b",,r&b
39,8,753,2013-12-07,One Direction,/wiki/One_Direction,Pop band,MusicGroup,,pop,,
39,9,754,2013-12-14,Kings of Leon,/wiki/Kings_of_Leon,Rock band,MusicGroup,,"alternative rock,southern rock,garage rock,pop rock",,pop rock
39,10,755,2013-12-21,Justin Timberlake,/wiki/Justin_Timberlake,Singer-songwriter,Person,1981-01-31,"pop,r&b,neo soul",Male,r&b
39,11,756,2014-01-18,Drake,/wiki/Drake_(rapper),Rapper,Person,1986-10-24,"hip hop,r&b",Male,r&b
39,12,757,2014-01-25,Bastille,/wiki/Bastille_(band),Pop band,MusicGroup,,"indie pop,electropop",,indie pop
39,13,758,2014-02-01,Imagine Dragons,/wiki/Imagine_Dragons,Rock band,MusicGroup,,"alternative rock,indie rock,pop rock",,pop rock
39,14,759,2014-03-01,Beck,/wiki/Beck,Singer-songwriter,Person,1970-07-08,"alternative rock,anti-folk,art pop,americana,alternative hip hop",Male,americana
39,15,760,2014-03-08,The National,/wiki/The_National_(band),Rock band,MusicGroup,,"indie rock,alternative rock,post-punk revival",,indie rock
39,16,761,2014-03-29,Sam Smith,/wiki/Sam_Smith_(singer),Singer-songwriter,Person,1992-05-19,"soul,pop,blue-eyed soul,r&b",Male,r&b
39,17,762,2014-04-05,Pharrell Williams,/wiki/Pharrell_Williams,Singer-songwriter,Person,1973-04-05,"hip hop,r&b,funk,pop",Male,r&b
39,18,763,2014-04-12,Ed Sheeran,/wiki/Ed_Sheeran,Singer-songwriter,Person,1991-02-17,"pop,folk pop,acoustic",Male,acoustic
39,19,764,2014-05-03,Coldplay,/wiki/Coldplay,Rock band,MusicGroup,,"alternative rock,post-britpop,pop rock,pop,piano rock",,pop rock
39,20,765,2014-05-10,The Black Keys,/wiki/The_Black_Keys,Rock band,MusicGroup,,"garage rock,blues rock,indie rock",,blues rock
39,21,766,2014-05-17,St. Vincent,/wiki/St._Vincent_(musician),Musician,Person,1982-09-28,"art rock,indie rock,chamber rock",Male,indie rock
40,1,767,2014-09-27,Ariana Grande,/wiki/Ariana_Grande,Singer,Person,1993-06-26,"pop,r&b",Female,r&b
40,2,768,2014-10-04,Maroon 5,/wiki/Maroon_5,Pop band,MusicGroup,,"pop rock,funk rock,dance-pop,blue-eyed soul,neo soul",,pop rock
40,3,769,2014-10-11,Hozier,/wiki/Hozier_(musician),Musician,Person,1990-03-17,"indie rock,soul,blues,folk,r&b",Male,r&b
40,4,770,2014-10-25,Iggy Azalea,/wiki/Iggy_Azalea,Rapper,Person,1990-06-07,"hip hop,edm",Female,hip hop
40,5,771,2014-11-01,Prince,/wiki/Prince_(musician),Singer-songwriter,Person,1958-06-07,"funk,pop,r&b,rock",Male,r&b
40,6,772,2014-11-15,Kendrick Lamar,/wiki/Kendrick_Lamar,Hip-hop artist,Person,1987-06-17,hip hop,Male,hip hop
40,7,773,2014-11-22,Mark Ronson,/wiki/Mark_Ronson,Musician,Person,1975-09-04,"electronic,funk,pop,soul,hip hop,pop rock",Male,hip hop
40,7,773,2014-11-22,Bruno Mars,/wiki/Bruno_Mars,Singer-songwriter,Person,1985-10-08,"r&b,funk,pop,soul",Male,r&b
40,8,774,2014-12-06,Nicki Minaj,/wiki/Nicki_Minaj,Rapper,Person,1982-12-08,"hip hop,pop",Female,hip hop
40,9,775,2014-12-13,Charli XCX,/wiki/Charli_XCX,Singer-songwriter,Person,1992-08-02,"electropop,synthpop,dance-pop",Female,dance-pop
40,10,776,2014-12-20,One Direction,/wiki/One_Direction,Pop band,MusicGroup,,pop,,
40,11,777,2015-01-17,Sia,/wiki/Sia_(musician),Singer-songwriter,Person,1975-12-18,"pop,electropop,indie pop,trip hop,acid jazz",Female,indie pop
40,12,778,2015-01-24,Blake Shelton,/wiki/Blake_Shelton,Singer,Person,1976-06-18,country,Male,country
40,13,779,2015-01-31,D'Angelo,/wiki/D%27Angelo,Singer-songwriter,Person,1974-02-11,"r&b,neo soul,funk,soul,jazz fusion,psychedelic rock",Male,r&b
40,14,780,2015-02-28,Alabama Shakes,/wiki/Alabama_Shakes,Rock band,MusicGroup,,"blues rock,southern rock,soul",,soul
40,15,781,2015-03-07,Zac Brown Band,/wiki/Zac_Brown_Band,Musical band,MusicGroup,,"southern rock,country,country rock,folk rock",,folk rock
40,16,782,2015-03-28,George Ezra,/wiki/George_Ezra,Singer-songwriter,Person,1993-06-07,"rock,folk rock,blues,roots rock",Male,folk rock
40,17,783,2015-04-04,Carly Rae Jepsen,/wiki/Carly_Rae_Jepsen,Singer-songwriter,Person,1985-11-21,pop,Female,
40,18,784,2015-04-11,Mumford & Sons,/wiki/Mumford_%26_Sons,Rock band,MusicGroup,,"folk rock,neo-folk,alternative rock",,folk rock
40,19,785,2015-05-02,Wiz Khalifa,/wiki/Wiz_Khalifa,Rapper,Person,1987-09-08,hip hop,Male,hip hop
40,20,786,2015-05-09,Florence + the Machine,/wiki/Florence_and_the_Machine,Musical band,MusicGroup,,"indie rock,indie pop,baroque pop,chamber pop,art rock,art pop,neo soul",,indie rock
40,21,787,2015-05-16,Rihanna,/wiki/Rihanna,Singer,Person,1988-02-20,"r&b,pop,reggae,hip hop,dance",Female,r&b
41,1,788,2015-10-03,Miley Cyrus,/wiki/Miley_Cyrus,Singer-songwriter,Person,1992-11-23,pop,Female,
41,2,789,2015-10-10,The Weeknd,/wiki/The_Weeknd,Singer,Person,1990-02-16,"alternative r&b,pop",Male,alternative r&b
41,3,790,2015-10-17,Demi Lovato,/wiki/Demi_Lovato,Singer-songwriter,Person,1992-08-20,"pop,pop rock,r&b",Female,r&b
41,4,791,2015-11-07,Sia,/wiki/Sia_Furler,Singer-songwriter,Person,1975-12-18,"pop,electropop,indie pop,trip hop,acid jazz",Female,indie pop
41,5,792,2015-11-14,Disclosure,/wiki/Disclosure_(band),Electronic duo,MusicGroup,,"house,deep house,uk garage,synthpop,future garage,uk funky",,synthpop
41,6,793,2015-11-21,Adele,/wiki/Adele,Singer-songwriter,Person,1988-05-05,"soul,pop,blue-eyed soul,r&b",Female,r&b
41,7,794,2015-12-05,Leon Bridges,/wiki/Leon_Bridges,Singer,Person,1989-07-13,"soul,gospel,r&b,blues",Male,r&b
41,8,795,2015-12-12,Chance the Rapper,/wiki/Chance_the_Rapper,Rapper,Person,1993-04-16,hip hop,Male,hip hop
41,9,796,2015-12-19,Bruce Springsteen,/wiki/Bruce_Springsteen,Singer-songwriter,Person,1949-09-23,"rock,heartland rock,folk rock,rock and roll",Male,folk rock
41,10,797,2016-01-16,Chris Stapleton,/wiki/Chris_Stapleton,Musician,Person,1978-04-15,"country,bluegrass,southern rock,outlaw country,blues",Male,country
41,11,798,2016-01-23,Selena Gomez,/wiki/Selena_Gomez,Actress,Person,1992-07-22,dance-pop,Female,dance-pop
41,12,799,2016-02-06,The 1975,/wiki/The_1975,Rock band,MusicGroup,,"indie rock,electropop,pop,pop rock",,pop rock
41,13,800,2016-02-13,Kanye West,/wiki/Kanye_West,Rapper,Person,1977-06-08,hip hop,Male,hip hop
41,14,801,2016-03-05,Future,/wiki/Future_(rapper),Rapper,Person,1983-11-20,"hip hop,trap",Male,hip hop
41,15,802,2016-03-12,Ariana Grande,/wiki/Ariana_Grande,Singer,Person,1993-06-26,"pop,r&b",Female,r&b
41,16,803,2016-04-02,Gwen Stefani,/wiki/Gwen_Stefani,Singer-songwriter,Person,1969-10-03,"pop,dance-pop,synthpop,r&b,new wave,hip hop",Female,r&b
41,17,804,2016-04-09,Margo Price,/wiki/Margo_Price,Singer-songwriter,Person,1983-04-15,"country,americana,honky tonk,outlaw country",Female,country
41,18,805,2016-04-16,Nick Jonas,/wiki/Nick_Jonas,Singer-songwriter,Person,1992-09-16,"pop,pop rock,r&b",Male,r&b
41,19,806,2016-05-07,Alicia Keys,/wiki/Alicia_Keys,Singer-songwriter,Person,1981-01-25,"r&b,soul,jazz,hip hop",Female,r&b
41,20,807,2016-05-14,Drake,/wiki/Drake_(rapper),Rapper,Person,1986-10-24,"hip hop,r&b",Male,r&b
41,21,808,2016-05-21,Courtney Barnett,/wiki/Courtney_Barnett,Singer-songwriter,Person,1987-11-03,"indie rock,alternative rock,grunge,psychedelic",Female,indie rock
42,1,809,2016-10-01,The Weeknd,/wiki/The_Weeknd,Singer,Person,1990-02-16,"alternative r&b,pop",Male,alternative r&b
42,2,810,2016-10-08,Twenty One Pilots,/wiki/Twenty_One_Pilots,Duo,MusicGroup,,"alternative hip hop,electropop,indie pop,rock",,indie pop
42,3,811,2016-10-15,Bruno Mars,/wiki/Bruno_Mars,Singer-songwriter,Person,1985-10-08,"r&b,funk,pop,soul",Male,r&b
42,4,812,2016-10-22,Lady Gaga,/wiki/Lady_Gaga,Singer-songwriter,Person,1986-03-28,"electropop,dance-pop",Female,dance-pop
42,5,813,2016-11-05,Solange,/wiki/Solange_Knowles,Singer-songwriter,Person,1986-06-24,"r&b,funk,soul,pop,indie pop",Female,r&b
42,6,814,2016-11-12,A Tribe Called Quest,/wiki/A_Tribe_Called_Quest,Hip hop group,MusicGroup,,"hip hop,alternative hip hop,jazz rap",,hip hop
42,7,815,2016-11-19,The xx,/wiki/The_xx,Musical Group,MusicGroup,,"indie pop,indie electronic,dream pop,electronic rock",,indie pop
42,8,816,2016-12-03,Shawn Mendes,/wiki/Shawn_Mendes,Singer-songwriter,Person,1998-08-08,"pop,acoustic,folk pop",Male,acoustic
42,9,817,2016-12-10,Maren Morris,/wiki/Maren_Morris,Singer,Person,1990-04-10,"country pop,country,r&b,pop rock",Female,r&b
42,10,818,2016-12-17,Chance the Rapper,/wiki/Chance_the_Rapper,Rapper,Person,1993-04-16,hip hop,Male,hip hop
42,11,819,2017-01-14,Sturgill Simpson,/wiki/Sturgill_Simpson,Singer-songwriter,Person,1978-06-08,"country,alternative country,roots rock,soul",Male,soul
42,12,820,2017-01-21,Big Sean,/wiki/Big_Sean,Rapper,Person,1988-03-25,hip hop,Male,hip hop
42,13,821,2017-02-04,Alessia Cara,/wiki/Alessia_Cara,Singer-songwriter,Person,1996-07-11,"alternative r&b,r&b,indie pop",Female,r&b
42,14,822,2017-02-11,Ed Sheeran,/wiki/Ed_Sheeran,Singer-songwriter,Person,1991-02-17,"pop,folk pop,acoustic",Male,acoustic
42,15,823,2017-03-04,Father John Misty,/wiki/Josh_Tillman,Singer-songwriter,Person,1981-05-03,"indie rock,indie folk,folk rock",Male,folk rock
42,16,824,2017-03-11,Lorde,/wiki/Lorde,Singer-songwriter,Person,1996-11-07,"art pop,dream pop,electropop,indietronica",Female,art pop
42,17,825,2017-04-08,The Chainsmokers,/wiki/The_Chainsmokers,Duo,MusicGroup,,"edm,pop",,edm
42,18,826,2017-04-15,Harry Styles,/wiki/Harry_Styles,Singer,Person,1994-02-01,pop,Male,
42,19,827,2017-05-06,LCD Soundsystem,/wiki/LCD_Soundsystem,Rock band,MusicGroup,,"dance-punk,electronica,electronic rock,alternative dance",,electronica
